"customer_id","purchase_amount","date_of_purchase","days_since"
133370,150,2009-12-18,2204.66666666667
187010,50,2015-03-18,288.666666666667
24760,45,2012-12-07,1119.66666666667
34260,15,2009-11-26,2226.66666666667
16890,50,2010-12-22,1835.66666666667
17080,30,2005-04-23,3904.66666666667
17230,50,2012-12-30,1096.66666666667
68860,30,2014-04-18,622.666666666667
58010,30,2006-12-30,3288.66666666667
59850,40,2010-06-25,2015.66666666667
62270,10,2008-04-11,2820.66666666667
54600,60,2007-11-16,2967.66666666667
57000,200,2006-12-23,3295.66666666667
89060,15,2008-11-29,2588.66666666667
161510,50,2012-10-05,1182.66666666667
173230,40,2012-05-19,1321.66666666667
140570,15,2013-04-12,993.666666666667
197800,60,2013-05-16,959.666666666667
188770,60,2012-12-20,1106.66666666667
198180,60,2015-11-12,49.6666666666667
31050,100,2011-05-04,1702.66666666667
15980,50,2005-10-25,3719.66666666667
12430,60,2010-10-29,1889.66666666667
58810,30,2008-11-02,2615.66666666667
102460,20,2008-07-24,2716.66666666667
169050,100,2011-12-31,1461.66666666667
138450,100,2010-04-09,2092.66666666667
144010,50,2012-03-08,1393.66666666667
144500,20,2010-07-23,1987.66666666667
123830,30,2011-12-02,1490.66666666667
127790,20,2009-10-09,2274.66666666667
133070,20,2009-12-17,2205.66666666667
71120,15,2014-12-09,387.666666666667
204920,40,2014-02-07,692.666666666667
141280,45,2015-11-28,33.6666666666667
259630,50,2015-11-19,42.6666666666667
169400,40,2014-12-30,366.666666666667
67840,30,2007-12-12,2941.66666666667
94240,100,2009-01-15,2541.66666666667
86130,20,2010-09-29,1919.66666666667
77700,40,2007-07-11,3095.66666666667
80220,150,2013-01-31,1064.66666666667
162210,200,2014-02-06,693.666666666667
178340,25,2015-05-21,224.666666666667
131960,60,2015-06-18,196.666666666667
19270,30,2012-01-27,1434.66666666667
4790,80,2011-04-22,1714.66666666667
7930,30,2005-10-18,3726.66666666667
84560,100,2009-12-30,2192.66666666667
66540,50,2007-03-23,3205.66666666667
89980,100,2010-10-29,1889.66666666667
144430,30,2010-07-21,1989.66666666667
139390,50,2011-04-27,1709.66666666667
219130,30,2014-04-05,635.666666666667
45300,30,2010-04-16,2085.66666666667
16170,30,2005-12-20,3663.66666666667
16290,100,2007-12-31,2922.66666666667
82510,15,2010-04-22,2079.66666666667
58200,40,2010-12-31,1826.66666666667
98580,30,2012-03-17,1384.66666666667
151010,20,2010-12-18,1839.66666666667
200360,20,2014-02-07,692.666666666667
213000,100,2013-12-20,741.666666666667
221650,50,2014-05-15,595.666666666667
20030,100,2012-06-21,1288.66666666667
290,100,2011-12-30,1462.66666666667
57600,20,2011-12-31,1461.66666666667
58010,30,2007-12-28,2925.66666666667
59080,40,2006-12-31,3287.66666666667
96400,30,2009-05-09,2427.66666666667
255800,30,2015-11-03,58.6666666666667
90100,30,2014-12-23,373.666666666667
65300,30,2010-05-14,2057.66666666667
58480,30,2010-12-17,1840.66666666667
48620,50,2011-03-18,1749.66666666667
48640,100,2006-06-01,3500.66666666667
49560,50,2006-07-08,3463.66666666667
97510,100,2012-04-12,1358.66666666667
101780,50,2009-10-21,2262.66666666667
87400,20,2010-06-03,2037.66666666667
93140,100,2013-12-14,747.666666666667
151640,60,2011-11-19,1503.66666666667
138780,10,2010-04-16,2085.66666666667
162960,5,2011-11-12,1510.66666666667
61120,50,2014-12-23,373.666666666667
262550,100,2015-12-31,0.666666666666667
254370,30,2015-10-30,62.6666666666667
15160,25,2009-11-18,2234.66666666667
6030,30,2008-02-05,2886.66666666667
64670,30,2007-02-13,3243.66666666667
58940,30,2007-04-18,3179.66666666667
52150,20,2006-11-24,3324.66666666667
94620,50,2011-07-29,1616.66666666667
85520,120,2009-12-02,2220.66666666667
154010,100,2012-12-31,1095.66666666667
122790,50,2009-06-17,2388.66666666667
125510,15,2009-08-14,2330.66666666667
89060,15,2007-11-30,2953.66666666667
127660,15,2011-12-31,1461.66666666667
115230,15,2013-12-31,730.666666666667
211370,45,2014-03-01,670.666666666667
201090,30,2014-08-21,497.666666666667
182630,200,2013-11-09,782.666666666667
192800,80,2014-12-31,365.666666666667
222740,4500,2014-12-31,365.666666666667
10640,15,2007-02-16,3240.66666666667
12960,20,2013-06-28,916.666666666667
67260,70,2012-03-17,1384.66666666667
21350,30,2010-05-14,2057.66666666667
24260,100,2013-10-30,792.666666666667
35310,50,2009-09-30,2283.66666666667
123060,30,2011-01-28,1798.66666666667
198750,30,2013-05-21,954.666666666667
213290,33,2013-12-24,737.666666666667
188270,200,2012-12-12,1114.66666666667
194630,50,2013-03-08,1028.66666666667
158900,30,2012-05-24,1316.66666666667
205370,30,2015-12-02,29.6666666666667
20250,90,2005-07-19,3817.66666666667
11310,200,2008-05-15,2786.66666666667
6850,30,2011-09-21,1562.66666666667
66580,40,2010-12-01,1856.66666666667
66820,30,2013-10-25,797.666666666667
71910,20,2007-05-09,3158.66666666667
62270,10,2007-01-24,3263.66666666667
51610,20,2011-09-14,1569.66666666667
54580,30,2008-02-26,2865.66666666667
56040,15,2006-12-16,3302.66666666667
104190,5,2012-11-29,1127.66666666667
108520,30,2008-10-25,2623.66666666667
111450,150,2011-12-31,1461.66666666667
211590,200,2013-11-24,767.666666666667
187760,20,2012-12-09,1117.66666666667
159810,20,2012-03-17,1384.66666666667
61450,8,2015-03-28,278.666666666667
99020,100,2014-10-22,435.666666666667
229360,80,2014-11-08,418.666666666667
14980,30,2005-03-20,3938.66666666667
6670,60,2008-02-26,2865.66666666667
63600,5,2009-04-22,2444.66666666667
65540,30,2007-03-13,3215.66666666667
111670,15,2012-02-24,1406.66666666667
97640,60,2014-05-10,600.666666666667
99370,30,2011-05-20,1686.66666666667
83460,30,2012-10-06,1181.66666666667
135680,15,2012-04-27,1343.66666666667
142250,30,2010-06-19,2021.66666666667
111970,50,2008-12-04,2583.66666666667
103960,15,2009-11-06,2246.66666666667
173180,30,2012-12-27,1099.66666666667
154100,75,2011-02-25,1770.66666666667
58320,20,2014-12-09,387.666666666667
91430,75,2014-11-12,414.666666666667
56480,30,2006-12-21,3297.66666666667
60980,60,2008-12-27,2560.66666666667
140740,150,2010-12-08,1849.66666666667
145700,50,2010-12-31,1826.66666666667
186130,60,2012-12-01,1125.66666666667
146450,50,2011-12-16,1476.66666666667
155900,60,2011-06-01,1674.66666666667
251000,30,2015-09-30,92.6666666666667
46600,30,2014-12-31,365.666666666667
90250,30,2014-11-07,419.666666666667
12570,65,2014-11-08,418.666666666667
156090,40,2015-12-23,8.66666666666667
17840,30,2005-12-29,3654.66666666667
9090,100,2006-08-10,3430.66666666667
13440,100,2006-12-23,3295.66666666667
97100,100,2008-04-26,2805.66666666667
91460,20,2007-12-31,2922.66666666667
79720,25,2007-08-08,3067.66666666667
145580,15,2010-08-18,1961.66666666667
147890,30,2011-12-20,1472.66666666667
142890,60,2011-11-25,1497.66666666667
210180,30,2013-11-08,783.666666666667
187560,30,2013-06-05,939.666666666667
157320,30,2011-07-06,1639.66666666667
158300,60,2013-12-31,730.666666666667
247340,30,2015-06-16,198.666666666667
169640,120,2014-12-09,387.666666666667
25880,30,2014-12-11,385.666666666667
11940,25,2005-07-08,3828.66666666667
1420,30,2005-12-07,3676.66666666667
51280,20,2006-11-21,3327.66666666667
52790,70,2012-03-08,1393.66666666667
91580,100,2009-12-31,2191.66666666667
131140,20,2009-11-20,2232.66666666667
97860,10,2009-01-09,2547.66666666667
176840,20,2014-07-04,545.666666666667
142020,50,2010-06-17,2023.66666666667
114210,50,2015-06-19,195.666666666667
214670,185,2013-12-31,730.666666666667
65280,50,2011-12-23,1469.66666666667
67560,20,2007-12-31,2922.66666666667
72290,45,2008-07-17,2723.66666666667
61950,100,2007-01-17,3270.66666666667
64740,100,2011-06-22,1653.66666666667
100850,60,2008-07-05,2735.66666666667
93690,20,2008-02-21,2870.66666666667
140580,30,2010-05-14,2057.66666666667
112740,30,2009-12-12,2210.66666666667
114530,100,2008-12-28,2559.66666666667
104300,30,2011-10-05,1548.66666666667
213360,100,2013-12-23,738.666666666667
150890,300,2012-12-07,1119.66666666667
152780,30,2011-01-21,1805.66666666667
61660,20,2006-12-31,3287.66666666667
41670,15,2006-12-31,3287.66666666667
93070,225,2013-12-31,730.666666666667
104370,15,2011-06-01,1674.66666666667
173260,30,2012-12-12,1114.66666666667
156900,10,2011-06-29,1646.66666666667
144040,30,2010-07-15,1995.66666666667
176800,30,2014-11-26,400.666666666667
51690,30,2014-12-31,365.666666666667
234920,30,2015-01-27,338.666666666667
227870,60,2014-11-05,421.666666666667
184150,30,2015-11-28,33.6666666666667
10640,15,2013-11-05,786.666666666667
6710,50,2014-05-28,582.666666666667
108730,50,2015-10-22,70.6666666666667
2640,30,2014-02-07,692.666666666667
62010,20,2007-01-17,3270.66666666667
96300,50,2009-10-02,2281.66666666667
103070,15,2009-11-18,2234.66666666667
82660,30,2013-10-30,792.666666666667
129500,30,2010-04-28,2073.66666666667
114100,30,2011-12-23,1469.66666666667
175820,15,2014-03-29,642.666666666667
147510,1000,2012-12-07,1119.66666666667
254250,200,2015-10-30,62.6666666666667
131150,30,2015-11-04,57.6666666666667
235490,150,2015-12-17,14.6666666666667
17770,20,2008-03-22,2840.66666666667
94900,40,2009-06-26,2379.66666666667
73370,60,2009-10-21,2262.66666666667
74190,20,2007-05-29,3138.66666666667
121970,20,2009-06-03,2402.66666666667
181340,200,2013-05-31,944.666666666667
188830,60,2012-12-20,1106.66666666667
163790,40,2013-12-04,757.666666666667
82670,20,2015-01-27,338.666666666667
256740,45,2015-11-04,57.6666666666667
257890,100,2015-11-05,56.6666666666667
11190,60,2009-12-31,2191.66666666667
53170,100,2006-12-01,3317.66666666667
91160,60,2008-08-02,2707.66666666667
93700,50,2010-08-06,1973.66666666667
80700,20,2007-08-21,3054.66666666667
115490,500,2014-04-16,624.666666666667
177420,10,2012-07-12,1267.66666666667
167540,30,2013-11-05,786.666666666667
118820,30,2015-09-25,97.6666666666667
136550,15,2015-04-17,258.666666666667
138640,250,2015-04-29,246.666666666667
124520,300,2014-10-08,449.666666666667
165560,5,2015-02-03,331.666666666667
102210,40,2015-06-05,209.666666666667
221940,60,2015-12-09,22.6666666666667
18710,30,2012-02-08,1422.66666666667
65620,30,2007-03-13,3215.66666666667
66580,50,2012-03-15,1386.66666666667
70810,30,2009-04-29,2437.66666666667
72130,30,2008-04-11,2820.66666666667
115460,30,2011-04-20,1716.66666666667
188190,10,2013-12-14,747.666666666667
168370,60,2011-12-23,1469.66666666667
1150,80,2014-12-27,369.666666666667
150330,100,2014-10-22,435.666666666667
19850,50,2009-10-28,2255.66666666667
47520,50,2010-07-09,2001.66666666667
94540,75,2008-04-02,2829.66666666667
101530,30,2008-07-12,2728.66666666667
81160,30,2013-05-22,953.666666666667
135680,15,2012-10-27,1160.66666666667
141530,30,2013-07-26,888.666666666667
107670,20,2008-10-18,2630.66666666667
215470,888.89,2013-12-31,730.666666666667
178710,10,2012-08-05,1243.66666666667
13790,150,2011-04-22,1714.66666666667
98080,40,2008-05-14,2787.66666666667
81960,20,2007-09-07,3037.66666666667
67850,30,2011-11-09,1513.66666666667
132860,50,2013-06-07,937.666666666667
138180,50,2013-12-12,749.666666666667
127830,30,2009-10-09,2274.66666666667
130820,60,2014-02-07,692.666666666667
194130,15,2013-02-21,1043.66666666667
215070,15,2013-12-31,730.666666666667
235590,10,2015-10-22,70.6666666666667
123940,30,2015-03-28,278.666666666667
183280,30,2012-11-08,1148.66666666667
168150,30,2011-12-23,1469.66666666667
253330,15,2015-11-03,58.6666666666667
19230,30,2011-10-12,1541.66666666667
86180,30,2008-12-31,2556.66666666667
88030,50,2009-11-06,2246.66666666667
89750,100,2009-12-31,2191.66666666667
118730,20,2009-10-31,2252.66666666667
162360,30,2013-05-14,961.666666666667
168000,40,2012-12-31,1095.66666666667
150730,30,2011-11-09,1513.66666666667
157740,20,2011-07-13,1632.66666666667
217180,30,2014-03-07,664.666666666667
9240,20,2008-09-17,2661.66666666667
9480,30,2007-07-25,3081.66666666667
4710,200,2012-12-31,1095.66666666667
58390,30,2008-10-16,2632.66666666667
52910,15,2006-11-29,3319.66666666667
20570,60,2010-12-08,1849.66666666667
86080,60,2007-11-07,2976.66666666667
85990,30,2010-10-22,1896.66666666667
147600,25,2011-10-14,1539.66666666667
134620,50,2013-11-22,769.666666666667
142730,20,2010-06-30,2010.66666666667
171990,500,2015-03-17,289.666666666667
132050,50,2015-03-31,275.666666666667
232340,20,2015-03-05,301.666666666667
190950,50,2015-11-20,41.6666666666667
19010,100,2012-03-22,1379.66666666667
64630,25,2007-02-13,3243.66666666667
66390,35,2007-03-20,3208.66666666667
134000,50,2009-12-29,2193.66666666667
116920,15,2014-03-19,652.666666666667
103160,30,2008-08-02,2707.66666666667
163040,45,2013-12-31,730.666666666667
130480,120,2014-10-15,442.666666666667
164660,30,2013-11-22,769.666666666667
79400,30,2014-12-30,366.666666666667
11260,30,2010-03-19,2113.66666666667
13040,30,2010-12-22,1835.66666666667
6750,30,2013-03-08,1028.66666666667
69420,40,2008-09-10,2668.66666666667
70970,30,2007-05-02,3165.66666666667
100530,40,2009-01-02,2554.66666666667
137460,20,2010-12-03,1854.66666666667
57060,50,2014-12-02,394.666666666667
168220,50,2013-12-31,730.666666666667
169690,30,2012-01-11,1450.66666666667
251210,20,2015-10-01,91.6666666666667
16520,30,2005-04-22,3905.66666666667
9480,50,2011-03-25,1742.66666666667
11060,30,2006-12-31,3287.66666666667
3880,850,2006-12-27,3291.66666666667
57230,15,2006-12-26,3292.66666666667
57950,50,2009-05-22,2414.66666666667
49390,30,2006-06-24,3477.66666666667
88460,30,2007-11-28,2955.66666666667
144200,30,2010-07-21,1989.66666666667
173280,20,2012-05-19,1321.66666666667
176180,60,2012-06-30,1279.66666666667
190090,20,2012-12-23,1103.66666666667
145590,20,2010-08-18,1961.66666666667
207630,15,2013-10-25,797.666666666667
256520,25,2015-11-04,57.6666666666667
13440,130,2015-12-19,12.6666666666667
262030,100,2015-12-24,7.66666666666667
232420,60,2014-12-30,366.666666666667
86600,30,2015-01-27,338.666666666667
166310,50,2015-03-20,286.666666666667
9900,100,2011-10-28,1525.66666666667
8020,30,2007-11-28,2955.66666666667
46240,100,2009-12-31,2191.66666666667
87820,30,2008-04-24,2807.66666666667
71590,20,2007-06-05,3131.66666666667
104480,60,2013-12-31,730.666666666667
109600,20,2013-06-05,939.666666666667
95250,10,2009-04-10,2456.66666666667
155380,75,2012-01-25,1436.66666666667
128450,25,2009-10-21,2262.66666666667
207530,30,2013-10-25,797.666666666667
216680,10,2014-02-26,673.666666666667
221060,60,2014-04-30,610.666666666667
144010,50,2014-09-19,468.666666666667
229630,30,2014-11-08,418.666666666667
204450,15,2013-10-17,805.666666666667
209390,30,2013-10-30,792.666666666667
190770,60,2012-12-29,1097.66666666667
96590,20,2015-11-04,57.6666666666667
57390,20,2008-12-31,2556.66666666667
57910,30,2014-06-25,554.666666666667
17770,20,2008-10-04,2644.66666666667
85500,100,2009-04-01,2465.66666666667
90660,30,2008-12-31,2556.66666666667
83070,10,2012-03-17,1384.66666666667
121360,100,2011-12-30,1462.66666666667
105500,30,2011-09-16,1567.66666666667
108820,30,2008-10-30,2618.66666666667
229660,45,2014-11-08,418.666666666667
156880,30,2014-12-12,384.666666666667
222400,50,2014-05-28,582.666666666667
181060,150,2012-09-15,1202.66666666667
191420,10,2012-12-31,1095.66666666667
204340,20,2015-12-10,21.6666666666667
6990,30,2007-12-31,2922.66666666667
48280,30,2011-10-21,1532.66666666667
48540,25,2011-11-25,1497.66666666667
15230,20,2009-12-12,2210.66666666667
19100,15,2005-10-15,3729.66666666667
69100,15,2007-04-18,3179.66666666667
120470,30,2009-05-13,2423.66666666667
121340,15,2011-03-18,1749.66666666667
94360,40,2012-03-29,1372.66666666667
182880,30,2012-10-27,1160.66666666667
160910,160,2013-12-31,730.666666666667
260240,50,2015-11-29,32.6666666666667
52460,15,2006-11-29,3319.66666666667
18180,15,2005-04-26,3901.66666666667
78500,15,2009-04-29,2437.66666666667
119330,20,2012-12-12,1114.66666666667
103210,5,2012-03-01,1400.66666666667
108450,15,2010-11-05,1882.66666666667
109370,20,2010-05-07,2064.66666666667
98790,4000,2012-09-14,1203.66666666667
135270,100,2009-12-31,2191.66666666667
110950,15,2008-11-20,2597.66666666667
91550,50,2010-12-31,1826.66666666667
128800,50,2009-10-23,2260.66666666667
115090,30,2008-12-31,2556.66666666667
196330,30,2013-04-24,981.666666666667
192140,30,2012-12-31,1095.66666666667
162740,30,2011-11-09,1513.66666666667
246400,50,2015-05-15,230.666666666667
142240,75,2015-12-19,12.6666666666667
9360,20,2012-09-08,1209.66666666667
56920,30,2007-07-04,3102.66666666667
31940,30,2010-12-15,1842.66666666667
69370,150,2010-04-24,2077.66666666667
71280,50,2011-04-20,1716.66666666667
151430,100,2010-12-24,1833.66666666667
141210,30,2010-05-28,2043.66666666667
192450,100,2013-12-12,749.666666666667
11380,90,2011-11-19,1503.66666666667
11730,100,2010-04-07,2094.66666666667
55470,15,2006-12-13,3305.66666666667
25770,16,2005-12-28,3655.66666666667
99160,40,2011-10-19,1534.66666666667
222000,30,2014-09-24,463.666666666667
71880,60,2014-12-31,365.666666666667
11200,30,2013-10-30,792.666666666667
63070,45,2010-12-01,1856.66666666667
53800,30,2007-11-30,2953.66666666667
18790,150,2009-01-07,2549.66666666667
19410,25,2006-05-27,3505.66666666667
84120,25,2011-12-17,1475.66666666667
12830,500,2006-12-09,3309.66666666667
5830,30,2007-11-30,2953.66666666667
54120,15,2006-12-06,3312.66666666667
113160,200,2008-12-18,2569.66666666667
103580,15,2008-08-07,2702.66666666667
129160,50,2010-12-26,1831.66666666667
130880,50,2011-09-23,1560.66666666667
115590,100,2011-11-25,1497.66666666667
149350,100,2010-11-19,1868.66666666667
58750,20,2014-12-16,380.666666666667
212350,20,2014-04-04,636.666666666667
214660,185,2013-12-31,730.666666666667
261250,100,2015-12-17,14.6666666666667
240,10,2013-01-19,1076.66666666667
6540,40,2005-01-23,3994.66666666667
93560,15,2008-02-13,2878.66666666667
60840,10,2007-12-14,2939.66666666667
60910,30,2010-12-08,1849.66666666667
61440,20,2010-02-24,2136.66666666667
65150,50,2007-02-27,3229.66666666667
123660,30,2011-12-02,1490.66666666667
218520,30,2014-04-03,637.666666666667
8660,75,2015-05-16,229.666666666667
226850,30,2014-10-16,441.666666666667
201360,40,2014-10-29,428.666666666667
125500,60,2015-11-03,58.6666666666667
81450,100,2009-10-24,2259.66666666667
84440,30,2010-05-07,2064.66666666667
73940,20,2010-05-07,2064.66666666667
125370,40,2009-12-30,2192.66666666667
183490,30,2012-11-16,1140.66666666667
167600,150,2011-12-17,1475.66666666667
155030,35,2011-04-22,1714.66666666667
203740,30,2015-12-22,9.66666666666667
7820,50,2006-11-08,3340.66666666667
54310,25,2007-05-17,3150.66666666667
56630,30,2012-12-20,1106.66666666667
75710,15,2007-06-13,3123.66666666667
57930,30,2012-12-31,1095.66666666667
62180,30,2008-12-19,2568.66666666667
92110,20,2007-12-31,2922.66666666667
115480,15,2008-12-31,2556.66666666667
120920,30,2010-04-17,2084.66666666667
110230,50,2015-04-01,274.666666666667
190840,60,2015-12-23,8.66666666666667
6240,30,2007-10-10,3004.66666666667
7170,30,2009-12-16,2206.66666666667
33220,40,2013-12-20,741.666666666667
152050,45,2011-12-23,1469.66666666667
123580,150,2012-07-28,1251.66666666667
211550,30,2013-11-22,769.666666666667
225290,10,2014-08-08,510.666666666667
130240,90,2014-12-31,365.666666666667
25950,30,2014-12-31,365.666666666667
253140,30,2015-10-27,65.6666666666667
48680,30,2012-12-21,1105.66666666667
35900,45,2012-12-30,1096.66666666667
46700,30,2007-11-02,2981.66666666667
93740,50,2012-03-01,1400.66666666667
71740,30,2007-05-09,3158.66666666667
109370,15,2010-12-15,1842.66666666667
95450,40,2008-04-11,2820.66666666667
96950,100,2008-04-25,2806.66666666667
152740,40,2011-01-20,1806.66666666667
153490,30,2011-02-04,1791.66666666667
144780,30,2012-09-28,1189.66666666667
129280,50,2009-12-31,2191.66666666667
174250,10,2012-06-09,1300.66666666667
157650,30,2012-01-25,1436.66666666667
169380,60,2011-12-31,1461.66666666667
172440,30,2013-06-05,939.666666666667
101410,30,2014-11-21,405.666666666667
255320,30,2015-10-31,61.6666666666667
85040,30,2014-04-19,621.666666666667
54170,2000,2011-05-19,1687.66666666667
56610,30,2006-12-23,3295.66666666667
115350,60,2012-03-10,1391.66666666667
117830,20,2010-06-30,2010.66666666667
101340,50,2013-10-25,797.666666666667
88940,15,2013-12-20,741.666666666667
89000,60,2007-11-30,2953.66666666667
170880,30,2013-05-24,951.666666666667
155940,30,2011-06-03,1672.66666666667
157480,105,2012-04-07,1363.66666666667
220760,25,2014-04-25,615.666666666667
183990,200,2012-11-18,1138.66666666667
64190,60,2015-11-28,33.6666666666667
19900,60.98,2005-06-23,3843.66666666667
11930,150,2005-10-25,3719.66666666667
6030,30,2007-02-16,3240.66666666667
80570,50,2009-12-12,2210.66666666667
187250,30,2013-12-04,757.666666666667
12780,300,2015-12-31,0.666666666666667
13330,120,2006-12-31,3287.66666666667
55960,40,2006-12-15,3303.66666666667
14520,50,2011-09-16,1567.66666666667
106050,125,2013-06-01,943.666666666667
111030,40,2008-11-22,2595.66666666667
91560,30,2007-12-31,2922.66666666667
136190,100,2010-02-05,2155.66666666667
138230,50,2010-04-07,2094.66666666667
131120,150,2014-04-23,617.666666666667
178790,10,2014-04-04,636.666666666667
190500,30,2013-11-27,764.666666666667
160500,30,2011-10-12,1541.66666666667
147620,30,2010-09-29,1919.66666666667
183610,30,2012-11-17,1139.66666666667
210650,20,2015-09-25,97.6666666666667
42640,100,2009-04-17,2449.66666666667
10250,30,2012-11-02,1154.66666666667
10640,16,2008-02-07,2884.66666666667
10770,75,2006-10-28,3351.66666666667
12730,50,2010-04-28,2073.66666666667
56110,15,2009-05-30,2406.66666666667
56650,100,2009-04-17,2449.66666666667
56850,20,2009-07-08,2367.66666666667
102090,20,2008-07-19,2721.66666666667
160170,20,2012-09-28,1189.66666666667
94560,50,2015-02-08,326.666666666667
76250,40,2015-12-22,9.66666666666667
15520,45,2011-07-29,1616.66666666667
4300,40,2010-12-31,1826.66666666667
78360,30,2009-05-20,2416.66666666667
74260,50,2012-09-07,1210.66666666667
56230,40,2011-12-17,1475.66666666667
116560,40,2009-01-23,2533.66666666667
95210,20,2008-04-11,2820.66666666667
90270,40,2012-04-07,1363.66666666667
91580,100,2010-11-19,1868.66666666667
150390,70,2012-11-17,1139.66666666667
144110,35,2012-12-31,1095.66666666667
130840,30,2011-11-09,1513.66666666667
131470,100,2009-11-25,2227.66666666667
233040,100,2014-12-22,374.666666666667
116720,50,2015-10-02,90.6666666666667
15660,50,2005-04-20,3907.66666666667
6850,30,2012-12-31,1095.66666666667
70710,50,2010-05-14,2057.66666666667
74340,45,2011-12-28,1464.66666666667
58820,50,2011-12-23,1469.66666666667
59440,15,2006-12-31,3287.66666666667
60610,30,2007-10-23,2991.66666666667
119430,5,2013-07-04,910.666666666667
101680,10,2010-09-10,1938.66666666667
160150,25,2011-10-05,1548.66666666667
146810,50,2010-09-15,1933.66666666667
155570,25,2011-05-20,1686.66666666667
156090,70,2014-06-25,554.666666666667
231510,45,2014-11-29,397.666666666667
210230,45,2013-11-08,783.666666666667
154020,30,2014-12-03,393.666666666667
205030,30,2013-10-18,804.666666666667
178480,30,2012-07-28,1251.66666666667
186550,30,2013-11-15,776.666666666667
197470,30,2013-05-15,960.666666666667
261340,20,2015-12-18,13.6666666666667
66580,25,2009-03-20,2477.66666666667
59140,100,2011-12-18,1474.66666666667
99810,50,2008-06-14,2756.66666666667
130420,15,2009-11-12,2240.66666666667
120410,50,2010-11-17,1870.66666666667
160930,60,2012-04-14,1356.66666666667
168410,30,2011-12-23,1469.66666666667
148340,100,2013-01-25,1070.66666666667
232340,20,2015-04-05,270.666666666667
73230,30,2015-03-31,275.666666666667
85930,80,2015-12-17,14.6666666666667
115470,50,2015-12-30,1.66666666666667
4610,100,2005-12-07,3676.66666666667
8340,150,2009-04-01,2465.66666666667
75440,35,2013-03-19,1017.66666666667
144460,20,2013-10-09,813.666666666667
133420,30,2011-12-16,1476.66666666667
191790,30,2012-12-31,1095.66666666667
52340,50,2015-12-10,21.6666666666667
12360,60,2009-12-12,2210.66666666667
4610,20,2008-06-12,2758.66666666667
97710,20,2009-05-15,2421.66666666667
75640,30,2007-06-13,3123.66666666667
75690,10,2009-10-30,2253.66666666667
79400,50,2010-03-24,2108.66666666667
139370,30,2012-04-07,1363.66666666667
127540,15,2011-09-30,1553.66666666667
108510,100,2009-12-12,2210.66666666667
187640,20,2013-06-28,916.666666666667
156980,10,2012-02-03,1427.66666666667
141130,80,2010-05-28,2043.66666666667
235050,50,2014-12-06,390.666666666667
205140,100,2014-12-09,387.666666666667
199590,50,2013-05-29,946.666666666667
205400,45,2013-10-19,803.666666666667
257360,25,2015-11-05,56.6666666666667
19900,60,2010-05-19,2052.66666666667
11220,30,2005-10-14,3730.66666666667
32800,1700,2012-12-20,1106.66666666667
87740,35,2011-09-14,1569.66666666667
75240,100,2012-03-08,1393.66666666667
73580,40,2013-05-02,973.666666666667
147440,50,2010-09-24,1924.66666666667
204950,30,2014-03-29,642.666666666667
215520,20,2013-12-31,730.666666666667
109170,50,2014-09-19,468.666666666667
18240,50,2010-12-08,1849.66666666667
4610,100,2010-12-31,1826.66666666667
50980,100,2007-09-28,3016.66666666667
84660,10,2010-04-28,2073.66666666667
131710,30,2011-09-16,1567.66666666667
183480,30,2013-10-26,796.666666666667
194060,50,2013-02-16,1048.66666666667
156280,1000,2011-06-14,1661.66666666667
152770,30,2011-01-21,1805.66666666667
11180,30,2015-09-18,104.666666666667
215020,60,2014-12-27,369.666666666667
12910,80,2015-11-12,49.6666666666667
106420,100,2015-12-24,7.66666666666667
14640,300,2013-11-21,770.666666666667
65480,120,2009-11-06,2246.66666666667
79040,20,2007-07-25,3081.66666666667
124250,25,2009-07-11,2364.66666666667
127610,40,2009-10-07,2276.66666666667
110250,35,2012-04-12,1358.66666666667
98060,25,2011-10-26,1527.66666666667
178790,10,2013-10-01,821.666666666667
84120,25,2013-12-14,747.666666666667
108860,105,2012-04-05,1365.66666666667
210590,30,2013-11-12,779.666666666667
194290,20,2013-02-23,1041.66666666667
167570,20,2015-07-09,175.666666666667
20260,20,2010-12-28,1829.66666666667
9190,50,2011-06-03,1672.66666666667
4740,80,2010-12-31,1826.66666666667
57790,30,2014-07-11,538.666666666667
129960,20,2009-11-04,2248.66666666667
117330,30,2010-12-15,1842.66666666667
117490,80,2012-12-07,1119.66666666667
104480,60,2010-12-31,1826.66666666667
106220,40,2008-10-15,2633.66666666667
190310,100,2012-12-27,1099.66666666667
172800,15,2012-05-05,1335.66666666667
83000,60,2015-04-24,251.666666666667
178050,30,2015-09-11,111.666666666667
60440,50,2010-12-04,1853.66666666667
61250,50,2007-12-27,2926.66666666667
53170,150,2008-04-05,2826.66666666667
46270,300,2008-11-08,2609.66666666667
129580,20,2009-10-30,2253.66666666667
98860,165,2008-05-25,2776.66666666667
178250,100,2012-12-31,1095.66666666667
191240,150,2012-12-31,1095.66666666667
159260,90,2013-12-07,754.666666666667
166680,50,2011-11-30,1492.66666666667
147790,20,2013-04-24,981.666666666667
149210,20,2012-05-19,1321.66666666667
245760,50,2015-04-14,261.666666666667
254100,60,2015-10-30,62.6666666666667
254650,40,2015-10-31,61.6666666666667
213520,30,2015-12-29,2.66666666666667
149260,100,2015-09-05,117.666666666667
63390,30,2012-03-15,1386.66666666667
113150,30,2012-03-31,1370.66666666667
144110,45,2013-07-19,895.666666666667
116410,100,2013-01-31,1064.66666666667
